Iterations,Total_loss,Avg_loss,Learning rate,Time
2036,2.190517,2.261246,0.001,11.53645
2037,1.924032,2.227525,0.001,11.450657
2038,2.296593,2.234432,0.001,11.697544
2039,1.74434,2.185422,0.001,11.22103
2040,2.460203,2.2129,0.001,11.482252
2041,2.083476,2.199958,0.001,11.27744
2042,2.398247,2.219787,0.001,11.578613
2043,2.093156,2.207124,0.001,11.568417
2044,2.512513,2.237663,0.001,11.669249
2045,2.589469,2.272843,0.001,11.965052
2046,2.089218,2.254481,0.001,11.637377
2047,2.330348,2.262068,0.001,11.590271
2048,2.685812,2.304442,0.001,11.874098
2049,2.59762,2.33376,0.001,11.831204
2050,2.514295,2.351813,0.001,11.680522
2051,2.199336,2.336565,0.001,11.465593
2052,2.883985,2.391307,0.001,12.005426
2053,2.629658,2.415143,0.001,11.807564
2054,1.665869,2.340215,0.001,11.432169
2055,2.463651,2.352559,0.001,11.633293
2056,1.921546,2.309458,0.001,11.299709
2057,1.743993,2.252911,0.001,11.326437
2058,3.156935,2.343313,0.001,12.101
2059,2.313825,2.340364,0.001,11.501181
2060,2.561609,2.362489,0.001,11.798613
2061,2.207455,2.346985,0.001,11.438417
2062,2.418708,2.354157,0.001,11.362254
2063,2.811295,2.399871,0.001,11.667178
2064,1.867322,2.346616,0.001,11.586311
2065,1.714612,2.283416,0.001,11.441615
2066,2.282434,2.283318,0.001,11.759937
2067,2.266557,2.281641,0.001,11.29445
2068,2.258391,2.279316,0.001,11.544525
2069,1.355501,2.186935,0.001,11.02033
2070,2.26393,2.194634,0.001,11.647408
2071,3.085527,2.283724,0.001,11.952796
2072,1.725868,2.227938,0.001,11.374564
2073,2.288654,2.23401,0.001,11.556174
2074,2.431318,2.253741,0.001,11.701851
2075,2.09669,2.238035,0.001,11.530486
2076,1.804357,2.194668,0.001,11.373868
2077,2.044972,2.179698,0.001,11.287516
2078,2.450154,2.206743,0.001,11.437475
2079,1.947345,2.180804,0.001,11.318332
2080,2.342169,2.19694,0.001,11.778716
2081,2.621046,2.239351,0.001,11.799078
2082,2.171045,2.23252,0.001,11.571904
2083,1.653163,2.174584,0.001,11.193443
2084,2.579875,2.215113,0.001,11.778514
2085,1.691822,2.162784,0.001,11.464536
2086,2.299968,2.176503,0.001,11.567812
2087,1.808169,2.139669,0.001,11.250196
2088,2.118074,2.13751,0.001,11.604127
2089,2.232275,2.146986,0.001,11.491564
2090,2.117832,2.144071,0.001,11.614869
2091,2.479093,2.177573,0.001,11.880837
2092,2.669859,2.226802,0.001,11.88563
2093,2.335426,2.237664,0.001,11.767074
2094,2.104827,2.22438,0.001,11.37789
2095,2.610092,2.262952,0.001,11.815875
2096,2.066761,2.243332,0.001,11.342105
2097,1.960197,2.215019,0.001,11.39388
2098,2.589833,2.252501,0.001,11.5687
2099,1.958942,2.223145,0.001,11.532992
2100,2.573415,2.258172,0.001,11.632848
2101,2.023277,2.234682,0.001,11.198184
2102,2.15499,2.226713,0.001,11.401983
2103,2.125532,2.216595,0.001,11.44467
2104,2.253688,2.220304,0.001,11.785895
2105,2.159546,2.214229,0.001,11.414757
2106,2.756858,2.268492,0.001,11.845701
2107,2.495164,2.291159,0.001,11.530893
2108,2.328671,2.29491,0.001,11.871908
2109,2.140327,2.279452,0.001,11.501668
2110,2.124435,2.26395,0.001,11.662952
2111,2.268724,2.264427,0.001,11.378864
2112,2.168413,2.254826,0.001,11.31687
2113,2.036934,2.233037,0.001,11.484252
2114,2.588052,2.268538,0.001,11.931539
2115,2.235688,2.265253,0.001,11.359856
2116,1.991981,2.237926,0.001,11.29965
2117,2.569513,2.271085,0.001,11.686088
2118,2.079252,2.251901,0.001,11.408255
2119,2.291752,2.255887,0.001,11.534641
2120,2.367083,2.267006,0.001,11.787187
2121,2.443954,2.284701,0.001,11.424071
2122,3.041074,2.360338,0.001,11.848066
2123,2.027485,2.327053,0.001,11.312343
2124,1.790431,2.273391,0.001,11.209382
2125,2.64311,2.310362,0.001,11.46669
2126,2.522542,2.33158,0.001,11.926974
2127,2.959109,2.394333,0.001,11.923235
2128,1.4041,2.29531,0.001,11.055797
2129,2.142278,2.280007,0.001,11.404616
2130,2.17553,2.269559,0.001,11.811557
2131,1.60374,2.202977,0.001,11.163415
2132,2.435929,2.226272,0.001,11.908492
2133,2.068116,2.210456,0.001,11.376786
2134,1.747372,2.164148,0.001,11.192333
2135,2.325658,2.180299,0.001,11.416834
2136,2.431973,2.205466,0.001,11.696641
2137,1.954572,2.180377,0.001,11.33571
2138,2.297192,2.192058,0.001,11.712421
2139,1.674074,2.14026,0.001,11.228915
2140,2.154502,2.141684,0.001,11.347759
2141,1.67697,2.095213,0.001,11.308348
2142,3.201326,2.205824,0.001,12.191942
2143,1.403803,2.125622,0.001,11.356833
2144,2.340252,2.147085,0.001,11.838802
2145,1.76352,2.108728,0.001,11.477373
2146,2.305874,2.128443,0.001,11.738353
2147,1.983954,2.113994,0.001,11.267268
2148,2.334475,2.136042,0.001,11.683481
2149,2.126377,2.135076,0.001,11.636063
2150,1.691651,2.090733,0.001,11.490305
2151,2.540974,2.135757,0.001,11.788249
2152,2.00512,2.122694,0.001,11.518443
2153,2.615044,2.171929,0.001,11.568397
2154,2.349271,2.189663,0.001,11.62207
2155,2.204363,2.191133,0.001,11.472432
2156,2.588735,2.230893,0.001,11.793798
2157,2.706604,2.278464,0.001,11.739049
2158,2.5157,2.302188,0.001,11.333633
2159,2.593422,2.331311,0.001,11.865791
2160,2.12193,2.310373,0.001,11.544704
2161,2.865448,2.36588,0.001,11.629191
2162,2.007964,2.330089,0.001,11.357304
2163,2.091776,2.306258,0.001,11.210056
2164,2.804118,2.356044,0.001,11.661385
2165,1.499374,2.270377,0.001,11.221013
2166,2.43116,2.286455,0.001,11.571829
2167,2.904836,2.348293,0.001,11.763935
2168,2.600042,2.373468,0.001,11.729178
2169,2.542582,2.390379,0.001,11.28629
2170,2.885787,2.43992,0.001,11.651378
2171,2.760426,2.471971,0.001,11.818198
2172,2.570359,2.48181,0.001,11.334227
2173,2.465456,2.480174,0.001,11.543161
2174,2.723655,2.504522,0.001,11.935484
2175,1.663315,2.420402,0.001,11.159697
2176,1.968037,2.375165,0.001,11.289903
2177,3.066993,2.444348,0.001,11.644172
2178,2.29242,2.429155,0.001,11.363144
2179,2.312679,2.417507,0.001,11.487878
2180,3.331716,2.508928,0.001,11.880255
2181,2.346346,2.49267,0.001,11.672571
2182,2.453349,2.488738,0.001,11.558856
2183,3.216386,2.561503,0.001,11.766153
2184,2.875893,2.592942,0.001,11.732606
2185,1.407007,2.474348,0.001,11.168884
2186,3.199122,2.546826,0.001,12.027069
2187,2.111075,2.503251,0.001,11.559271
2188,2.170361,2.469962,0.001,11.555785
2189,3.781677,2.601133,0.001,12.528264
2190,2.341684,2.575188,0.001,11.531201
2191,1.674839,2.485153,0.001,11.065881
2192,2.282753,2.464913,0.001,11.432931
2193,1.948988,2.413321,0.001,11.474824
2194,2.353873,2.407376,0.001,11.574766
2195,2.632321,2.429871,0.001,11.661446
2196,1.915829,2.378467,0.001,11.392518
2197,1.961944,2.336814,0.001,11.475929
2198,2.547691,2.357902,0.001,11.57983
2199,1.782317,2.300344,0.001,11.571901
2200,2.156811,2.28599,0.001,11.556456
2201,1.846792,2.24207,0.001,11.34914
2202,1.932485,2.211112,0.001,11.389036
2203,2.242391,2.21424,0.001,11.67576
2204,1.974901,2.190306,0.001,11.322468
2205,2.18321,2.189596,0.001,11.744182
2206,2.166067,2.187243,0.001,11.482822
2207,2.952688,2.263788,0.001,11.892087
2208,1.895407,2.22695,0.001,11.564704
2209,1.787409,2.182996,0.001,11.543471
2210,1.635674,2.128263,0.001,11.17697
2211,1.524826,2.06792,0.001,11.193247
2212,2.534053,2.114533,0.001,11.510325
2213,2.095883,2.112668,0.001,11.589972
2214,2.866435,2.188045,0.001,12.055674
2215,2.303618,2.199602,0.001,11.543746
2216,1.978754,2.177517,0.001,11.293904
2217,1.674823,2.127248,0.001,11.375382
2218,2.470363,2.161559,0.001,11.713261
2219,1.578087,2.103212,0.001,11.272439
2220,2.491129,2.142004,0.001,11.749512
2221,2.037915,2.131595,0.001,11.494566
2222,1.836342,2.10207,0.001,11.152802
2223,2.413394,2.133202,0.001,11.897437
2224,1.669379,2.08682,0.001,11.357673
2225,1.924753,2.070613,0.001,11.242589
2226,2.545436,2.118095,0.001,11.6928
2227,2.330934,2.139379,0.001,11.460929
2228,2.050037,2.130445,0.001,11.250347
2229,2.832019,2.200603,0.001,11.749801
2230,2.012998,2.181842,0.001,11.62591
2231,2.452171,2.208875,0.001,11.835548
2232,2.383504,2.226338,0.001,11.749734
2233,1.964889,2.200193,0.001,11.496322
2234,2.204455,2.200619,0.001,11.643436
2235,1.684262,2.148983,0.001,11.262359
2236,2.404384,2.174524,0.001,11.631044
2237,2.2066,2.177731,0.001,11.700344
2238,2.009466,2.160905,0.001,11.364434
2239,1.765816,2.121396,0.001,11.368773
2240,1.851601,2.094417,0.001,11.37736
2241,2.100517,2.095026,0.001,11.648483
2242,1.839994,2.069523,0.001,11.452305
2243,1.442248,2.006796,0.001,11.170311
2244,1.913769,1.997493,0.001,11.600954
2245,1.856218,1.983366,0.001,11.384427
2246,1.698514,1.95488,0.001,11.5287
2247,2.026009,1.961993,0.001,11.501413
2248,2.35594,2.001388,0.001,11.703977
2249,1.928141,1.994063,0.001,11.553393
2250,1.770333,1.97169,0.001,11.197984
2251,2.222277,1.996749,0.001,11.777026
2252,2.676613,2.064735,0.001,11.882091
2253,2.140861,2.072348,0.001,11.310053
2254,2.14157,2.07927,0.001,11.470783
2255,2.190895,2.090432,0.001,11.343223
2256,2.488116,2.130201,0.001,11.669799
2257,2.101659,2.127347,0.001,11.559866
2258,2.27346,2.141958,0.001,11.604951
2259,2.250398,2.152802,0.001,11.573898
2260,2.576177,2.195139,0.001,11.690485
2261,2.791765,2.254802,0.001,11.858612
2262,2.039627,2.233284,0.001,11.566773
2263,1.874885,2.197444,0.001,11.164091
2264,2.644037,2.242104,0.001,11.568693
2265,1.94702,2.212595,0.001,11.33916
2266,2.47772,2.239108,0.001,11.768342
2267,2.173232,2.23252,0.001,11.631625
2268,2.364883,2.245756,0.001,11.615401
2269,2.496169,2.270798,0.001,11.507175
2270,2.245688,2.268287,0.001,11.400856
2271,2.049612,2.246419,0.001,11.496225
2272,2.639505,2.285728,0.001,11.588901
2273,2.143833,2.271538,0.001,11.804528
2274,2.279611,2.272346,0.001,11.666033
2275,2.274433,2.272554,0.001,11.48673
2276,2.496139,2.294913,0.001,11.619296
2277,2.801438,2.345565,0.001,11.413759
2278,2.049805,2.315989,0.001,11.398183
2279,2.659192,2.35031,0.001,11.746803
2280,1.990636,2.314342,0.001,11.286124
2281,1.934441,2.276352,0.001,11.406858
2282,3.034141,2.352131,0.001,11.924844
2283,2.767158,2.393634,0.001,12.022669
2284,1.609036,2.315174,0.001,11.149748
2285,1.912791,2.274936,0.001,11.365638
2286,2.719329,2.319375,0.001,11.897427
2287,1.966888,2.284126,0.001,11.393627
2288,2.836846,2.339398,0.001,11.754753
2289,1.32408,2.237867,0.001,10.979971
2290,2.242345,2.238314,0.001,11.497356
2291,1.848067,2.19929,0.001,11.445713
2292,2.011401,2.180501,0.001,11.378926
2293,3.24689,2.28714,0.001,12.129003
2294,1.372069,2.195632,0.001,10.968714
2295,2.223601,2.198429,0.001,11.326594
2296,2.827026,2.261289,0.001,11.681562
2297,1.772837,2.212444,0.001,11.164208
2298,2.490976,2.240297,0.001,11.711379
2299,2.871828,2.30345,0.001,11.531171
2300,1.691386,2.242244,0.001,11.314582
2301,2.549612,2.272981,0.001,11.462745
2302,2.111692,2.256852,0.001,11.499868
2303,2.258294,2.256996,0.001,11.644464
2304,2.08399,2.239696,0.001,11.346325
2305,2.592668,2.274993,0.001,11.329518
2306,2.761945,2.323688,0.001,11.920883
2307,2.160294,2.307349,0.001,11.584433
2308,2.182499,2.294864,0.001,11.539594
2309,1.796865,2.245064,0.001,11.17383
2310,1.637897,2.184347,0.001,11.2005
2311,2.113441,2.177257,0.001,11.635753
2312,2.282824,2.187813,0.001,11.677497
2313,2.613963,2.230428,0.001,11.647267
2314,1.818191,2.189204,0.001,11.292234
2315,2.655725,2.235857,0.001,11.667393
2316,2.104285,2.222699,0.001,11.544966
2317,1.882742,2.188704,0.001,11.518974
2318,1.759124,2.145746,0.001,11.457857
2319,1.786684,2.10984,0.001,11.30671
2320,2.027674,2.101623,0.001,11.648731
2321,2.434694,2.13493,0.001,11.889916
2322,2.314921,2.152929,0.001,11.62375
2323,2.69286,2.206922,0.001,12.034841
2324,1.445456,2.130776,0.001,11.153306
2325,2.003984,2.118097,0.001,11.492533
2326,1.997759,2.106063,0.001,11.449527
2327,2.313691,2.126826,0.001,11.839042
2328,1.824738,2.096617,0.001,11.587138
2329,1.836803,2.070636,0.001,11.237616
2330,1.695683,2.03314,0.001,11.268572
2331,1.627003,1.992526,0.001,11.453861
2332,1.929204,1.986194,0.001,11.520616
2333,2.18873,2.006448,0.001,11.82369
2334,2.679953,2.073798,0.001,11.737889
2335,1.921933,2.058612,0.001,11.4256
2336,2.080757,2.060826,0.001,11.550134
2337,1.934411,2.048185,0.001,11.594896
2338,2.564961,2.099863,0.001,11.889436
2339,2.709644,2.160841,0.001,11.852034
2340,1.670701,2.111827,0.001,11.149716
2341,1.549507,2.055595,0.001,11.143394
2342,2.276544,2.07769,0.001,11.552601
2343,2.318307,2.101752,0.001,11.464543
2344,2.089286,2.100505,0.001,11.63622
2345,1.666606,2.057115,0.001,11.119398
2346,1.476335,1.999037,0.001,11.109971
2347,2.49854,2.048987,0.001,11.64786
2348,2.48459,2.092548,0.001,11.857165
2349,2.110575,2.09435,0.001,11.554489
2350,1.879354,2.072851,0.001,11.516886
2351,2.267137,2.092279,0.001,11.60356
2352,2.062089,2.08926,0.001,11.689312
2353,1.941417,2.074476,0.001,11.405514
2354,2.114347,2.078463,0.001,11.720826
2355,2.708658,2.141483,0.001,11.670387
2356,1.776446,2.104979,0.001,11.347774
2357,2.083262,2.102807,0.001,11.366296
2358,2.571133,2.14964,0.001,11.853903
2359,2.057951,2.140471,0.001,11.522702
2360,2.938928,2.220317,0.001,11.769063
2361,2.170429,2.215328,0.001,11.358953
2362,2.565632,2.250358,0.001,11.719767
2363,2.431914,2.268514,0.001,11.35962
2364,1.669248,2.208587,0.001,11.227909
2365,1.753695,2.163098,0.001,11.22502
2366,1.930475,2.139836,0.001,11.408551
2367,1.242577,2.05011,0.001,10.892042
2368,2.093665,2.054465,0.001,11.527796
2369,2.589904,2.108009,0.001,11.766119
2370,1.697173,2.066926,0.001,11.339916
2371,1.605375,2.020771,0.001,11.108002
2372,2.227946,2.041488,0.001,11.541835
2373,1.909015,2.028241,0.001,11.546405
2374,2.125203,2.037937,0.001,11.588649
2375,2.170626,2.051206,0.001,11.649448
2376,2.496633,2.095749,0.001,11.899622
2377,1.520475,2.038222,0.001,11.144999
2378,1.720651,2.006464,0.001,11.359571
2379,2.265796,2.032398,0.001,11.911706
2380,2.054191,2.034577,0.001,11.648388
2381,1.78107,2.009227,0.001,11.174222
2382,2.196656,2.027969,0.001,11.435462
2383,1.863285,2.011501,0.001,11.544327
2384,2.851026,2.095453,0.001,12.036441
2385,1.956106,2.081519,0.001,11.326929
2386,2.524839,2.125851,0.001,11.969458
2387,1.769232,2.090189,0.001,11.329794
2388,2.335296,2.114699,0.001,11.647004
2389,1.868538,2.090083,0.001,11.649395
2390,1.650295,2.046104,0.001,11.382496
2391,1.855524,2.027046,0.001,11.221181
2392,2.202787,2.04462,0.001,11.532278
2393,1.540852,1.994244,0.001,11.204701
2394,2.372157,2.032035,0.001,11.777096
2395,2.303699,2.059201,0.001,11.736906
2396,2.262736,2.079555,0.001,11.796793
2397,1.897725,2.061372,0.001,11.528197
2398,2.473888,2.102623,0.001,11.585033
2399,2.221286,2.11449,0.001,11.590963
2400,2.339129,2.136954,0.001,11.603084
2401,2.129621,2.13622,0.001,11.112255
2402,2.585043,2.181103,0.001,11.76652
2403,2.549279,2.21792,0.001,11.625608
2404,1.633719,2.1595,0.001,11.33967
2405,2.165514,2.160101,0.001,11.465578
2406,2.033859,2.147477,0.001,11.577138
2407,1.779913,2.110721,0.001,11.435731
2408,2.305526,2.130201,0.001,11.672115
2409,1.728049,2.089986,0.001,11.256419
2410,2.212347,2.102222,0.001,11.723937
2411,2.309432,2.122943,0.001,11.540534
2412,1.623442,2.072993,0.001,11.393589
2413,2.973879,2.163081,0.001,12.131794
2414,1.670983,2.113872,0.001,11.227793
2415,2.531633,2.155648,0.001,11.80228
2416,2.133008,2.153384,0.001,11.38475
2417,1.570116,2.095057,0.001,11.044524
2418,1.862398,2.071791,0.001,11.23006
2419,2.455173,2.110129,0.001,11.548195
2420,2.531351,2.152251,0.001,11.961035
2421,1.80689,2.117715,0.001,11.248976
2422,2.168194,2.122763,0.001,11.448162
2423,2.356154,2.146102,0.001,11.72906
2424,2.017752,2.133267,0.001,11.615698
2425,1.957689,2.115709,0.001,11.557711
2426,1.855259,2.089664,0.001,11.408462
2427,1.955058,2.076204,0.001,11.717577
2428,2.100246,2.078608,0.001,11.582339
2429,1.987298,2.069477,0.001,11.47857
2430,1.886647,2.051194,0.001,11.683915
2431,1.936473,2.039722,0.001,11.365749
2432,2.519167,2.087667,0.001,11.803785
2433,2.046244,2.083524,0.001,11.668197
2434,1.840506,2.059222,0.001,11.487367
2435,1.989186,2.052219,0.001,11.424527
2436,1.795741,2.026571,0.001,11.182142
2437,2.131547,2.037069,0.001,11.612274
2438,1.568738,1.990236,0.001,11.181249
2439,2.036169,1.994829,0.001,11.44071
2440,2.230248,2.018371,0.001,11.607855
2441,2.210864,2.03762,0.001,11.826729
2442,2.02753,2.036611,0.001,11.543349
2443,1.538446,1.986795,0.001,11.340318
2444,1.78613,1.966728,0.001,11.22292
2445,2.265399,1.996596,0.001,11.644173
2446,1.275718,1.924508,0.001,11.126441
2447,1.802035,1.91226,0.001,11.377817
2448,1.710325,1.892067,0.001,11.415024
2449,1.823927,1.885253,0.001,11.452448
2450,1.529277,1.849655,0.001,11.32716
2451,2.191432,1.883833,0.001,11.557356
2452,1.87582,1.883032,0.001,11.597614
2453,1.901273,1.884856,0.001,11.546871
2454,2.295502,1.92592,0.001,11.579264
2455,1.526243,1.885953,0.001,11.210446
2456,1.941538,1.891511,0.001,11.751813
2457,2.084071,1.910767,0.001,11.445325
2458,1.96405,1.916095,0.001,11.542109
2459,2.343906,1.958876,0.001,11.863732
2460,2.244383,1.987427,0.001,11.673969
2461,1.723096,1.960994,0.001,11.567086
2462,1.681286,1.933023,0.001,11.35518
2463,2.062264,1.945947,0.001,11.802483
2464,1.974241,1.948777,0.001,11.476879
2465,1.838024,1.937701,0.001,11.523211
2466,2.180708,1.962002,0.001,11.786048
2467,1.835632,1.949365,0.001,11.49518
2468,1.83122,1.937551,0.001,11.45685
2469,2.378119,1.981607,0.001,11.887009
2470,1.856097,1.969056,0.001,11.384516
2471,1.548396,1.92699,0.001,11.3542
2472,1.936302,1.927922,0.001,11.401339
2473,2.411964,1.976326,0.001,11.640116
2474,2.217161,2.000409,0.001,11.513623
2475,2.139404,2.014309,0.001,11.539173
2476,1.762046,1.989082,0.001,11.475147
2477,1.754101,1.965584,0.001,11.606486
2478,2.257867,1.994813,0.001,11.712041
2479,2.509726,2.046304,0.001,11.637054
2480,1.73737,2.015411,0.001,11.478534
2481,2.121607,2.02603,0.001,11.543207
2482,1.721061,1.995533,0.001,11.339872
2483,1.795512,1.975531,0.001,11.279645
2484,2.012831,1.979261,0.001,11.568635
2485,1.79513,1.960848,0.001,11.499475
2486,2.316313,1.996394,0.001,11.699917
2487,2.30328,2.027083,0.001,11.750028
2488,1.458708,1.970245,0.001,11.150507
2489,2.134668,1.986688,0.001,11.339635
2490,1.718411,1.95986,0.001,11.418009
2491,2.171111,1.980985,0.001,11.507502
2492,1.838238,1.96671,0.001,11.660992
2493,2.135158,1.983555,0.001,11.488259
2494,1.645544,1.949754,0.001,11.358468
2495,1.916185,1.946397,0.001,11.433919
2496,2.59665,2.011422,0.001,11.771269
2497,2.575006,2.067781,0.001,11.702233
2498,1.723262,2.033329,0.001,11.370691
2499,2.160962,2.046092,0.001,11.41807
2500,2.281086,2.069592,0.001,12.143137
2501,1.909784,2.053611,0.001,11.273224
2502,1.898166,2.038066,0.001,12.133115
2503,2.371704,2.07143,0.001,11.605437
2504,2.520822,2.116369,0.001,11.638375
2505,1.571923,2.061925,0.001,11.113312
2506,2.334528,2.089185,0.001,11.563535
2507,1.945049,2.074771,0.001,11.523778
2508,1.793886,2.046683,0.001,11.595322
2509,1.886945,2.030709,0.001,11.205817
2510,2.413765,2.069015,0.001,11.826172
2511,2.248123,2.086926,0.001,11.689271
2512,1.810669,2.0593,0.001,12.504831
2513,2.5418,2.10755,0.001,11.831148
2514,1.603221,2.057117,0.001,11.446008
2515,2.093296,2.060735,0.001,11.462579
2516,2.11928,2.066589,0.001,12.305832
2517,1.745487,2.034479,0.001,11.329514
2518,2.408574,2.071889,0.001,11.878718
2519,1.405909,2.005291,0.001,10.987306
2520,2.171935,2.021955,0.001,11.737953
2521,2.038166,2.023576,0.001,11.327527
2522,2.232562,2.044475,0.001,11.663774
2523,2.392039,2.079231,0.001,11.818107
2524,1.942621,2.06557,0.001,11.325823
2525,2.173736,2.076387,0.001,11.639023
2526,2.151545,2.083903,0.001,11.432803
2527,2.230571,2.098569,0.001,11.594559
2528,2.193928,2.108105,0.001,11.8104
2529,2.14783,2.112078,0.001,11.483962
2530,2.261389,2.127009,0.001,11.673826
2531,1.210553,2.035363,0.001,11.045393
2532,2.403584,2.072186,0.001,11.560615
2533,2.087172,2.073684,0.001,11.566902
2534,1.567571,2.023073,0.001,11.357972
2535,2.570666,2.077832,0.001,11.837656
2536,1.812822,2.051331,0.001,11.549912
2537,1.692232,2.015421,0.001,11.445289
2538,1.433832,1.957262,0.001,11.132958
2539,2.138334,1.975369,0.001,11.607502
2540,2.762553,2.054088,0.001,11.804015
2541,2.347688,2.083448,0.001,11.776214
2542,1.981502,2.073253,0.001,11.436346
2543,1.903583,2.056286,0.001,11.550436
2544,2.106529,2.061311,0.001,11.625446
2545,2.208478,2.076027,0.001,11.724325
2546,1.88878,2.057303,0.001,11.484644
2547,2.560529,2.107625,0.001,11.652367
2548,1.878193,2.084682,0.001,11.508838
2549,1.72156,2.04837,0.001,11.418654
2550,1.961182,2.039651,0.001,11.580006
2551,2.346912,2.070377,0.001,11.48398
2552,2.352213,2.098561,0.001,11.578495
2553,2.033653,2.09207,0.001,11.545354
2554,2.394341,2.122297,0.001,11.563011
2555,1.843735,2.094441,0.001,11.429111
2556,1.51247,2.036244,0.001,11.191803
2557,2.069477,2.039567,0.001,11.669467
2558,1.79177,2.014787,0.001,11.485052
2559,2.301707,2.043479,0.001,11.80822
2560,1.87672,2.026803,0.001,11.416963
2561,2.391021,2.063225,0.001,11.531391
2562,2.21469,2.078372,0.001,11.723006
2563,2.437441,2.114279,0.001,11.64224
2564,1.481203,2.050971,0.001,11.066581
2565,2.263181,2.072192,0.001,11.715986
2566,2.209963,2.085969,0.001,11.462139
2567,2.474421,2.124814,0.001,11.644921
2568,2.249864,2.137319,0.001,11.621783
2569,2.302248,2.153812,0.001,11.539435
2570,1.768058,2.115237,0.001,11.174859
2571,1.864484,2.090162,0.001,11.20437
2572,2.275112,2.108657,0.001,11.83911
2573,1.960579,2.093849,0.001,11.612964
2574,1.89871,2.074335,0.001,11.627777
2575,1.723998,2.039301,0.001,11.3051
2576,1.581699,1.993541,0.001,11.285005
2577,1.922863,1.986473,0.001,11.385929
2578,1.835249,1.971351,0.001,11.278391
2579,1.93497,1.967713,0.001,11.57316
2580,1.641697,1.935111,0.001,11.486548
2581,1.882068,1.929807,0.001,11.525707
2582,1.843433,1.92117,0.001,11.348897
2583,2.656414,1.994694,0.001,11.646657
2584,2.160781,2.011303,0.001,11.690733
2585,2.818162,2.091989,0.001,11.61808
2586,1.513322,2.034122,0.001,11.21554
2587,2.101083,2.040818,0.001,11.474484
2588,2.311098,2.067846,0.001,11.740302
2589,1.784575,2.039519,0.001,11.370349
2590,1.977243,2.033292,0.001,11.508984
2591,1.410394,1.971002,0.001,11.202341
2592,2.264878,2.00039,0.001,11.829
2593,1.680746,1.968425,0.001,11.409929
2594,2.444758,2.016058,0.001,11.878664
2595,2.052341,2.019687,0.001,11.587366
2596,2.191753,2.036893,0.001,11.764805
2597,1.895058,2.02271,0.001,11.37667
2598,1.779609,1.9984,0.001,11.592779
2599,1.966717,1.995232,0.001,11.559879
2600,1.95862,1.99157,0.001,11.437228
2601,2.502048,2.042618,0.001,11.77882
2602,1.685413,2.006897,0.001,11.400442
2603,1.988322,2.00504,0.001,11.605674
2604,1.696369,1.974173,0.001,11.571459
2605,2.000547,1.97681,0.001,11.682112
2606,1.914115,1.970541,0.001,11.364256
2607,1.847543,1.958241,0.001,11.463752
2608,2.184299,1.980847,0.001,11.605441
2609,2.067341,1.989496,0.001,11.72081
2610,2.175152,2.008062,0.001,11.703572
2611,2.209594,2.028215,0.001,11.722087
2612,1.965066,2.0219,0.001,11.77207
2613,1.819097,2.00162,0.001,11.545789
2614,1.572388,1.958697,0.001,11.440722
2615,2.076623,1.970489,0.001,11.464576
2616,0.98238,1.871678,0.001,11.111899
2617,1.608917,1.845402,0.001,11.340194
2618,2.117375,1.872599,0.001,11.499238
2619,2.126005,1.89794,0.001,11.399111
2620,1.630216,1.871168,0.001,11.541964
2621,1.866774,1.870728,0.001,11.340734
2622,2.25878,1.909534,0.001,11.434647
2623,2.094878,1.928068,0.001,11.634989
2624,1.708568,1.906118,0.001,11.302052
2625,1.872777,1.902784,0.001,11.71741
2626,2.702453,1.982751,0.001,11.759094
2627,1.772919,1.961768,0.001,11.332986
2628,2.427072,2.008298,0.001,11.685716
2629,2.204602,2.027929,0.001,11.510102
2630,1.889052,2.014041,0.001,11.366978
2631,2.6264,2.075277,0.001,11.909612
2632,1.904336,2.058183,0.001,11.565871
2633,1.890279,2.041392,0.001,11.390337
2634,2.389896,2.076243,0.001,11.51923
2635,2.353003,2.103919,0.001,11.706528
2636,1.886394,2.082166,0.001,11.564212
2637,2.501885,2.124138,0.001,11.939647
2638,1.544141,2.066139,0.001,11.495925
2639,2.544984,2.114023,0.001,11.923397
2640,1.960327,2.098653,0.001,11.381639
2641,1.535556,2.042344,0.001,11.349796
2642,2.652321,2.103341,0.001,11.846558
2643,2.408428,2.13385,0.001,11.893118
2644,2.293181,2.149783,0.001,11.617376
2645,1.808809,2.115686,0.001,11.079652
2646,2.095095,2.113627,0.001,11.533626
2647,1.943133,2.096577,0.001,11.595506
2648,1.939453,2.080865,0.001,11.605663
2649,2.245291,2.097307,0.001,11.599906
2650,2.134443,2.101021,0.001,11.485647
2651,2.267606,2.11768,0.001,11.892678
2652,2.699284,2.17584,0.001,11.946423
2653,2.170225,2.175279,0.001,11.541772
2654,1.835083,2.141259,0.001,11.35113
2655,1.610205,2.088154,0.001,11.507507
2656,2.049719,2.08431,0.001,11.730909
2657,2.467141,2.122593,0.001,11.651741
2658,1.61205,2.071539,0.001,11.166012
2659,1.633908,2.027776,0.001,11.222914
2660,2.401668,2.065165,0.001,11.721057
2661,1.637516,2.0224,0.001,11.34373
2662,2.077007,2.027861,0.001,11.627886
2663,2.11479,2.036554,0.001,11.659579
2664,1.902628,2.023161,0.001,11.301194
2665,1.898562,2.010701,0.001,11.538681
2666,1.569165,1.966548,0.001,11.469864
2667,1.748798,1.944773,0.001,11.481442
2668,1.906365,1.940932,0.001,11.466674
2669,2.056439,1.952483,0.001,11.736542
2670,1.765496,1.933784,0.001,11.326861
